IITMandi_YouTube/eng/eng_151.wav | True: English | Pred: Sindhi | Similarity: 0.5206 | MISMATCH
IITMandi_YouTube/hin/hin154.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5823 | MISMATCH
IITMandi_YouTube/hin/hin140.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6154 | MISMATCH
IITMandi_YouTube/hin/hin356.wav | True: Hindi | Pred: Hindi | Similarity: 0.6038 | MATCH
IITMandi_YouTube/hin/hin342.wav | True: Hindi | Pred: Hindi | Similarity: 0.5532 | MATCH
IITMandi_YouTube/hin/hin222.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6338 | MISMATCH
IITMandi_YouTube/hin/hin236.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6182 | MISMATCH
IITMandi_YouTube/hin/hin88.wav | True: Hindi | Pred: Hindi | Similarity: 0.5300 | MATCH
IITMandi_YouTube/hin/hin77.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6104 | MISMATCH
IITMandi_YouTube/hin/hin63.wav | True: Hindi | Pred: Hindi | Similarity: 0.5859 | MATCH
IITMandi_YouTube/hin/hin62.wav | True: Hindi | Pred: English | Similarity: 0.5213 | MISMATCH
IITMandi_YouTube/hin/hin76.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5974 | MISMATCH
IITMandi_YouTube/hin/hin89.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5982 | MISMATCH
IITMandi_YouTube/hin/hin237.wav | True: Hindi | Pred: English | Similarity: 0.6137 | MISMATCH
IITMandi_YouTube/hin/hin223.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5938 | MISMATCH
IITMandi_YouTube/hin/hin343.wav | True: Hindi | Pred: Hindi | Similarity: 0.5343 | MATCH
IITMandi_YouTube/hin/hin357.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5184 | MISMATCH
IITMandi_YouTube/hin/hin141.wav | True: Hindi | Pred: English | Similarity: 0.5961 | MISMATCH
IITMandi_YouTube/hin/hin155.wav | True: Hindi | Pred: Hindi | Similarity: 0.5697 | MATCH
IITMandi_YouTube/hin/hin169.wav | True: Hindi | Pred: English | Similarity: 0.5925 | MISMATCH
IITMandi_YouTube/hin/hin182.wav | True: Hindi | Pred: English | Similarity: 0.4966 | MISMATCH
IITMandi_YouTube/hin/hin196.wav | True: Hindi | Pred: English | Similarity: 0.4413 | MISMATCH
IITMandi_YouTube/hin/hin180.wav | True: Hindi | Pred: Urdu | Similarity: 0.6096 | MISMATCH
IITMandi_YouTube/hin/hin194.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5757 | MISMATCH
IITMandi_YouTube/hin/hin143.wav | True: Hindi | Pred: English | Similarity: 0.4719 | MISMATCH
IITMandi_YouTube/hin/hin157.wav | True: Hindi | Pred: Hindi | Similarity: 0.5547 | MATCH
IITMandi_YouTube/hin/hin341.wav | True: Hindi | Pred: English | Similarity: 0.4843 | MISMATCH
IITMandi_YouTube/hin/hin355.wav | True: Hindi | Pred: Hindi | Similarity: 0.4996 | MATCH
IITMandi_YouTube/hin/hin209.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6155 | MISMATCH
IITMandi_YouTube/hin/hin235.wav | True: Hindi | Pred: English | Similarity: 0.4662 | MISMATCH
IITMandi_YouTube/hin/hin221.wav | True: Hindi | Pred: Hindi | Similarity: 0.5331 | MATCH
IITMandi_YouTube/hin/hin60.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5467 | MISMATCH
IITMandi_YouTube/hin/hin74.wav | True: Hindi | Pred: English | Similarity: 0.5958 | MISMATCH
IITMandi_YouTube/hin/hin48.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6049 | MISMATCH
IITMandi_YouTube/hin/hin49.wav | True: Hindi | Pred: English | Similarity: 0.6203 | MISMATCH
IITMandi_YouTube/hin/hin75.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6020 | MISMATCH
IITMandi_YouTube/hin/hin61.wav | True: Hindi | Pred: English | Similarity: 0.5319 | MISMATCH
IITMandi_YouTube/hin/hin220.wav | True: Hindi | Pred: English | Similarity: 0.5069 | MISMATCH
IITMandi_YouTube/hin/hin234.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6018 | MISMATCH
IITMandi_YouTube/hin/hin208.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6077 | MISMATCH
IITMandi_YouTube/hin/hin354.wav | True: Hindi | Pred: English | Similarity: 0.5703 | MISMATCH
IITMandi_YouTube/hin/hin340.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5951 | MISMATCH
IITMandi_YouTube/hin/hin156.wav | True: Hindi | Pred: English | Similarity: 0.5301 | MISMATCH
IITMandi_YouTube/hin/hin142.wav | True: Hindi | Pred: English | Similarity: 0.5851 | MISMATCH
IITMandi_YouTube/hin/hin195.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6092 | MISMATCH
IITMandi_YouTube/hin/hin181.wav | True: Hindi | Pred: Hindi | Similarity: 0.5959 | MATCH
IITMandi_YouTube/hin/hin185.wav | True: Hindi | Pred: English | Similarity: 0.5038 | MISMATCH
IITMandi_YouTube/hin/hin191.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5978 | MISMATCH
IITMandi_YouTube/hin/hin146.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5238 | MISMATCH
IITMandi_YouTube/hin/hin152.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5818 | MISMATCH
IITMandi_YouTube/hin/hin344.wav | True: Hindi | Pred: Hindi | Similarity: 0.5164 | MATCH
IITMandi_YouTube/hin/hin350.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6007 | MISMATCH
IITMandi_YouTube/hin/hin230.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5794 | MISMATCH
IITMandi_YouTube/hin/hin224.wav | True: Hindi | Pred: Hindi | Similarity: 0.5587 | MATCH
IITMandi_YouTube/hin/hin218.wav | True: Hindi | Pred: English | Similarity: 0.4796 | MISMATCH
IITMandi_YouTube/hin/hin59.wav | True: Hindi | Pred: Hindi | Similarity: 0.4956 | MATCH
IITMandi_YouTube/hin/hin65.wav | True: Hindi | Pred: Hindi | Similarity: 0.5907 | MATCH
IITMandi_YouTube/hin/hin71.wav | True: Hindi | Pred: English | Similarity: 0.5113 | MISMATCH
IITMandi_YouTube/hin/hin70.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5105 | MISMATCH
IITMandi_YouTube/hin/hin64.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6082 | MISMATCH
IITMandi_YouTube/hin/hin58.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6197 | MISMATCH
IITMandi_YouTube/hin/hin219.wav | True: Hindi | Pred: Hindi | Similarity: 0.5368 | MATCH
IITMandi_YouTube/hin/hin225.wav | True: Hindi | Pred: Hindi | Similarity: 0.5382 | MATCH
IITMandi_YouTube/hin/hin231.wav | True: Hindi | Pred: English | Similarity: 0.6228 | MISMATCH
IITMandi_YouTube/hin/hin351.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6001 | MISMATCH
IITMandi_YouTube/hin/hin345.wav | True: Hindi | Pred: Hindi | Similarity: 0.5598 | MATCH
IITMandi_YouTube/hin/hin153.wav | True: Hindi | Pred: Hindi | Similarity: 0.5474 | MATCH
IITMandi_YouTube/hin/hin147.wav | True: Hindi | Pred: Urdu | Similarity: 0.5709 | MISMATCH
IITMandi_YouTube/hin/hin190.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6035 | MISMATCH
IITMandi_YouTube/hin/hin184.wav | True: Hindi | Pred: Hindi | Similarity: 0.5804 | MATCH
IITMandi_YouTube/hin/hin192.wav | True: Hindi | Pred: English | Similarity: 0.5936 | MISMATCH
IITMandi_YouTube/hin/hin186.wav | True: Hindi | Pred: Hindi | Similarity: 0.5853 | MATCH
IITMandi_YouTube/hin/hin151.wav | True: Hindi | Pred: English | Similarity: 0.4559 | MISMATCH
IITMandi_YouTube/hin/hin145.wav | True: Hindi | Pred: Hindi | Similarity: 0.5455 | MATCH
IITMandi_YouTube/hin/hin179.wav | True: Hindi | Pred: English | Similarity: 0.5157 | MISMATCH
IITMandi_YouTube/hin/hin353.wav | True: Hindi | Pred: Hindi | Similarity: 0.5724 | MATCH
IITMandi_YouTube/hin/hin8.wav | True: Hindi | Pred: Hindi | Similarity: 0.6001 | MATCH
IITMandi_YouTube/hin/hin347.wav | True: Hindi | Pred: Hindi | Similarity: 0.5736 | MATCH
IITMandi_YouTube/hin/hin227.wav | True: Hindi | Pred: Hindi | Similarity: 0.6183 | MATCH
IITMandi_YouTube/hin/hin233.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6068 | MISMATCH
IITMandi_YouTube/hin/hin99.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5863 | MISMATCH
IITMandi_YouTube/hin/hin72.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5138 | MISMATCH
IITMandi_YouTube/hin/hin66.wav | True: Hindi | Pred: Sindhi | Similarity: 0.5015 | MISMATCH
IITMandi_YouTube/hin/hin67.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6082 | MISMATCH
IITMandi_YouTube/hin/hin73.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5269 | MISMATCH
IITMandi_YouTube/hin/hin98.wav | True: Hindi | Pred: Hindi | Similarity: 0.5897 | MATCH
IITMandi_YouTube/hin/hin232.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6153 | MISMATCH
IITMandi_YouTube/hin/hin226.wav | True: Hindi | Pred: English | Similarity: 0.6315 | MISMATCH
IITMandi_YouTube/hin/hin346.wav | True: Hindi | Pred: English | Similarity: 0.6043 | MISMATCH
IITMandi_YouTube/hin/hin352.wav | True: Hindi | Pred: Sindhi | Similarity: 0.4788 | MISMATCH
IITMandi_YouTube/hin/hin9.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6430 | MISMATCH
IITMandi_YouTube/hin/hin178.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5578 | MISMATCH
IITMandi_YouTube/hin/hin144.wav | True: Hindi | Pred: Hindi | Similarity: 0.5098 | MATCH
IITMandi_YouTube/hin/hin150.wav | True: Hindi | Pred: Hindi | Similarity: 0.5828 | MATCH
IITMandi_YouTube/hin/hin187.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5186 | MISMATCH
IITMandi_YouTube/hin/hin193.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6127 | MISMATCH
IITMandi_YouTube/hin/hin137.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5105 | MISMATCH
IITMandi_YouTube/hin/hin123.wav | True: Hindi | Pred: English | Similarity: 0.5831 | MISMATCH
IITMandi_YouTube/hin/hin309.wav | True: Hindi | Pred: English | Similarity: 0.5781 | MISMATCH
IITMandi_YouTube/hin/hin335.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5916 | MISMATCH
IITMandi_YouTube/hin/hin321.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5202 | MISMATCH
IITMandi_YouTube/hin/hin282.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5952 | MISMATCH
IITMandi_YouTube/hin/hin296.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6078 | MISMATCH
IITMandi_YouTube/hin/hin269.wav | True: Hindi | Pred: Bengali | Similarity: 0.6036 | MISMATCH
IITMandi_YouTube/hin/hin241.wav | True: Hindi | Pred: Hindi | Similarity: 0.5442 | MATCH
IITMandi_YouTube/hin/hin255.wav | True: Hindi | Pred: Hindi | Similarity: 0.5483 | MATCH
IITMandi_YouTube/hin/hin98ac.wav | True: Hindi | Pred: English | Similarity: 0.5899 | MISMATCH
IITMandi_YouTube/hin/hin14.wav | True: Hindi | Pred: English | Similarity: 0.4959 | MISMATCH
IITMandi_YouTube/hin/hin28.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5511 | MISMATCH
IITMandi_YouTube/hin/hin29.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6112 | MISMATCH
IITMandi_YouTube/hin/hin15.wav | True: Hindi | Pred: English | Similarity: 0.4328 | MISMATCH
IITMandi_YouTube/hin/hin98ab.wav | True: Hindi | Pred: Hindi | Similarity: 0.5852 | MATCH
IITMandi_YouTube/hin/hin254.wav | True: Hindi | Pred: Hindi | Similarity: 0.5460 | MATCH
IITMandi_YouTube/hin/hin240.wav | True: Hindi | Pred: Hindi | Similarity: 0.5337 | MATCH
IITMandi_YouTube/hin/hin268.wav | True: Hindi | Pred: English | Similarity: 0.5824 | MISMATCH
IITMandi_YouTube/hin/hin297.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5702 | MISMATCH
IITMandi_YouTube/hin/hin283.wav | True: Hindi | Pred: Hindi | Similarity: 0.5116 | MATCH
IITMandi_YouTube/hin/hin320.wav | True: Hindi | Pred: English | Similarity: 0.5633 | MISMATCH
IITMandi_YouTube/hin/hin334.wav | True: Hindi | Pred: English | Similarity: 0.5229 | MISMATCH
IITMandi_YouTube/hin/hin308.wav | True: Hindi | Pred: Sindhi | Similarity: 0.4845 | MISMATCH
IITMandi_YouTube/hin/hin122.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5433 | MISMATCH
IITMandi_YouTube/hin/hin136.wav | True: Hindi | Pred: Hindi | Similarity: 0.5299 | MATCH
IITMandi_YouTube/hin/hin87c.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5053 | MISMATCH
IITMandi_YouTube/hin/hin108.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5387 | MISMATCH
IITMandi_YouTube/hin/hin120.wav | True: Hindi | Pred: English | Similarity: 0.6009 | MISMATCH
IITMandi_YouTube/hin/hin134.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6254 | MISMATCH
IITMandi_YouTube/hin/hin322.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6273 | MISMATCH
IITMandi_YouTube/hin/hin336.wav | True: Hindi | Pred: Hindi | Similarity: 0.5886 | MATCH
IITMandi_YouTube/hin/hin295.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6196 | MISMATCH
IITMandi_YouTube/hin/hin281.wav | True: Hindi | Pred: English | Similarity: 0.4915 | MISMATCH
IITMandi_YouTube/hin/hin256.wav | True: Hindi | Pred: English | Similarity: 0.5063 | MISMATCH
IITMandi_YouTube/hin/hin242.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6021 | MISMATCH
IITMandi_YouTube/hin/hin17.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5914 | MISMATCH
IITMandi_YouTube/hin/hin16.wav | True: Hindi | Pred: Hindi | Similarity: 0.5462 | MATCH
IITMandi_YouTube/hin/hin91b.wav | True: Hindi | Pred: Hindi | Similarity: 0.5116 | MATCH
IITMandi_YouTube/hin/hin243.wav | True: Hindi | Pred: English | Similarity: 0.4978 | MISMATCH
IITMandi_YouTube/hin/hin257.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6221 | MISMATCH
IITMandi_YouTube/hin/hin280.wav | True: Hindi | Pred: Hindi | Similarity: 0.5947 | MATCH
IITMandi_YouTube/hin/hin294.wav | True: Hindi | Pred: English | Similarity: 0.5208 | MISMATCH
IITMandi_YouTube/hin/hin337.wav | True: Hindi | Pred: Hindi | Similarity: 0.5404 | MATCH
IITMandi_YouTube/hin/hin323.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5737 | MISMATCH
IITMandi_YouTube/hin/hin135.wav | True: Hindi | Pred: English | Similarity: 0.5569 | MISMATCH
IITMandi_YouTube/hin/hin121.wav | True: Hindi | Pred: Hindi | Similarity: 0.5323 | MATCH
IITMandi_YouTube/hin/hin109.wav | True: Hindi | Pred: English | Similarity: 0.5640 | MISMATCH
IITMandi_YouTube/hin/hin125.wav | True: Hindi | Pred: English | Similarity: 0.5094 | MISMATCH
IITMandi_YouTube/hin/hin131.wav | True: Hindi | Pred: English | Similarity: 0.6303 | MISMATCH
IITMandi_YouTube/hin/hin119.wav | True: Hindi | Pred: English | Similarity: 0.5700 | MISMATCH
IITMandi_YouTube/hin/hin327.wav | True: Hindi | Pred: Hindi | Similarity: 0.5351 | MATCH
IITMandi_YouTube/hin/hin333.wav | True: Hindi | Pred: English | Similarity: 0.5240 | MISMATCH
IITMandi_YouTube/hin/hin290.wav | True: Hindi | Pred: Hindi | Similarity: 0.5706 | MATCH
IITMandi_YouTube/hin/hin284.wav | True: Hindi | Pred: Bengali | Similarity: 0.5903 | MISMATCH
IITMandi_YouTube/hin/hin253.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6463 | MISMATCH
IITMandi_YouTube/hin/hin247.wav | True: Hindi | Pred: English | Similarity: 0.6155 | MISMATCH
IITMandi_YouTube/hin/hin12.wav | True: Hindi | Pred: English | Similarity: 0.5061 | MISMATCH
IITMandi_YouTube/hin/hin13.wav | True: Hindi | Pred: Hindi | Similarity: 0.6230 | MATCH
IITMandi_YouTube/hin/hin246.wav | True: Hindi | Pred: English | Similarity: 0.5183 | MISMATCH
IITMandi_YouTube/hin/hin252.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5673 | MISMATCH
IITMandi_YouTube/hin/hin285.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6088 | MISMATCH
IITMandi_YouTube/hin/hin291.wav | True: Hindi | Pred: English | Similarity: 0.6037 | MISMATCH
IITMandi_YouTube/hin/hin332.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6058 | MISMATCH
IITMandi_YouTube/hin/hin326.wav | True: Hindi | Pred: Hindi | Similarity: 0.4868 | MATCH
IITMandi_YouTube/hin/hin118.wav | True: Hindi | Pred: English | Similarity: 0.5943 | MISMATCH
IITMandi_YouTube/hin/hin130.wav | True: Hindi | Pred: English | Similarity: 0.5874 | MISMATCH
IITMandi_YouTube/hin/hin124.wav | True: Hindi | Pred: English | Similarity: 0.5060 | MISMATCH
IITMandi_YouTube/hin/hin86a.wav | True: Hindi | Pred: Bengali | Similarity: 0.6254 | MISMATCH
IITMandi_YouTube/hin/hin132.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6006 | MISMATCH
IITMandi_YouTube/hin/hin126.wav | True: Hindi | Pred: English | Similarity: 0.5880 | MISMATCH
IITMandi_YouTube/hin/hin330.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5680 | MISMATCH
IITMandi_YouTube/hin/hin324.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5395 | MISMATCH
IITMandi_YouTube/hin/hin318.wav | True: Hindi | Pred: Hindi | Similarity: 0.5964 | MATCH
IITMandi_YouTube/hin/hin287.wav | True: Hindi | Pred: Hindi | Similarity: 0.6092 | MATCH
IITMandi_YouTube/hin/hin293.wav | True: Hindi | Pred: Hindi | Similarity: 0.5632 | MATCH
IITMandi_YouTube/hin/hin244.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6240 | MISMATCH
IITMandi_YouTube/hin/hin250.wav | True: Hindi | Pred: English | Similarity: 0.5704 | MISMATCH
IITMandi_YouTube/hin/hin278.wav | True: Hindi | Pred: Hindi | Similarity: 0.4888 | MATCH
IITMandi_YouTube/hin/hin39.wav | True: Hindi | Pred: Hindi | Similarity: 0.5491 | MATCH
IITMandi_YouTube/hin/hin11.wav | True: Hindi | Pred: Manipuri | Similarity: 0.4943 | MISMATCH
IITMandi_YouTube/hin/hin10.wav | True: Hindi | Pred: Hindi | Similarity: 0.6103 | MATCH
IITMandi_YouTube/hin/hin38.wav | True: Hindi | Pred: Hindi | Similarity: 0.5941 | MATCH
IITMandi_YouTube/hin/hin279.wav | True: Hindi | Pred: English | Similarity: 0.4988 | MISMATCH
IITMandi_YouTube/hin/hin251.wav | True: Hindi | Pred: Hindi | Similarity: 0.5842 | MATCH
IITMandi_YouTube/hin/hin245.wav | True: Hindi | Pred: English | Similarity: 0.5308 | MISMATCH
IITMandi_YouTube/hin/hin292.wav | True: Hindi | Pred: English | Similarity: 0.4939 | MISMATCH
IITMandi_YouTube/hin/hin286.wav | True: Hindi | Pred: English | Similarity: 0.6046 | MISMATCH
IITMandi_YouTube/hin/hin319.wav | True: Hindi | Pred: English | Similarity: 0.5892 | MISMATCH
IITMandi_YouTube/hin/hin325.wav | True: Hindi | Pred: Hindi | Similarity: 0.6062 | MATCH
IITMandi_YouTube/hin/hin331.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6199 | MISMATCH
IITMandi_YouTube/hin/hin127.wav | True: Hindi | Pred: English | Similarity: 0.4826 | MISMATCH
IITMandi_YouTube/hin/hin133.wav | True: Hindi | Pred: Hindi | Similarity: 0.5424 | MATCH
IITMandi_YouTube/hin/hin85a.wav | True: Hindi | Pred: Hindi | Similarity: 0.5338 | MATCH
IITMandi_YouTube/hin/hin116.wav | True: Hindi | Pred: English | Similarity: 0.5897 | MISMATCH
IITMandi_YouTube/hin/hin102.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6200 | MISMATCH
IITMandi_YouTube/hin/hin328.wav | True: Hindi | Pred: English | Similarity: 0.5969 | MISMATCH
IITMandi_YouTube/hin/hin314.wav | True: Hindi | Pred: Hindi | Similarity: 0.5876 | MATCH
IITMandi_YouTube/hin/hin300.wav | True: Hindi | Pred: Hindi | Similarity: 0.5938 | MATCH
IITMandi_YouTube/hin/hin248.wav | True: Hindi | Pred: English | Similarity: 0.5716 | MISMATCH
IITMandi_YouTube/hin/hin260.wav | True: Hindi | Pred: English | Similarity: 0.5807 | MISMATCH
IITMandi_YouTube/hin/hin274.wav | True: Hindi | Pred: Bengali | Similarity: 0.5903 | MISMATCH
IITMandi_YouTube/hin/hin35.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5941 | MISMATCH
IITMandi_YouTube/hin/hin21.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5635 | MISMATCH
IITMandi_YouTube/hin/hin20.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6120 | MISMATCH
IITMandi_YouTube/hin/hin34.wav | True: Hindi | Pred: Hindi | Similarity: 0.4780 | MATCH
IITMandi_YouTube/hin/hin275.wav | True: Hindi | Pred: English | Similarity: 0.5525 | MISMATCH
IITMandi_YouTube/hin/hin261.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5329 | MISMATCH
IITMandi_YouTube/hin/hin249.wav | True: Hindi | Pred: Hindi | Similarity: 0.5269 | MATCH
IITMandi_YouTube/hin/hin301.wav | True: Hindi | Pred: Punjabi | Similarity: 0.4582 | MISMATCH
IITMandi_YouTube/hin/hin315.wav | True: Hindi | Pred: English | Similarity: 0.5553 | MISMATCH
IITMandi_YouTube/hin/hin329.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6082 | MISMATCH
IITMandi_YouTube/hin/hin103.wav | True: Hindi | Pred: Hindi | Similarity: 0.5243 | MATCH
IITMandi_YouTube/hin/hin117.wav | True: Hindi | Pred: Hindi | Similarity: 0.6000 | MATCH
IITMandi_YouTube/hin/hin129.wav | True: Hindi | Pred: English | Similarity: 0.5348 | MISMATCH
IITMandi_YouTube/hin/hin101.wav | True: Hindi | Pred: Hindi | Similarity: 0.5386 | MATCH
IITMandi_YouTube/hin/hin115.wav | True: Hindi | Pred: Hindi | Similarity: 0.5499 | MATCH
IITMandi_YouTube/hin/hin303.wav | True: Hindi | Pred: Hindi | Similarity: 0.6124 | MATCH
IITMandi_YouTube/hin/hin317.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6292 | MISMATCH
IITMandi_YouTube/hin/hin288.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6316 | MISMATCH
IITMandi_YouTube/hin/hin277.wav | True: Hindi | Pred: English | Similarity: 0.6114 | MISMATCH
IITMandi_YouTube/hin/hin263.wav | True: Hindi | Pred: Hindi | Similarity: 0.5941 | MATCH
IITMandi_YouTube/hin/hin22.wav | True: Hindi | Pred: Hindi | Similarity: 0.5414 | MATCH
IITMandi_YouTube/hin/hin36.wav | True: Hindi | Pred: Bengali | Similarity: 0.5885 | MISMATCH
IITMandi_YouTube/hin/hin37.wav | True: Hindi | Pred: English | Similarity: 0.5152 | MISMATCH
IITMandi_YouTube/hin/hin23.wav | True: Hindi | Pred: Manipuri | Similarity: 0.4903 | MISMATCH
IITMandi_YouTube/hin/hin262.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6054 | MISMATCH
IITMandi_YouTube/hin/hin276.wav | True: Hindi | Pred: English | Similarity: 0.5461 | MISMATCH
IITMandi_YouTube/hin/hin289.wav | True: Hindi | Pred: Hindi | Similarity: 0.5722 | MATCH
IITMandi_YouTube/hin/hin316.wav | True: Hindi | Pred: Hindi | Similarity: 0.5975 | MATCH
IITMandi_YouTube/hin/hin302.wav | True: Hindi | Pred: Hindi | Similarity: 0.6183 | MATCH
IITMandi_YouTube/hin/hin114.wav | True: Hindi | Pred: Punjabi | Similarity: 0.6041 | MISMATCH
IITMandi_YouTube/hin/hin100.wav | True: Hindi | Pred: English | Similarity: 0.5319 | MISMATCH
IITMandi_YouTube/hin/hin128.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5840 | MISMATCH
IITMandi_YouTube/hin/hin104.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6022 | MISMATCH
IITMandi_YouTube/hin/hin110.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5481 | MISMATCH
IITMandi_YouTube/hin/hin138.wav | True: Hindi | Pred: Hindi | Similarity: 0.5782 | MATCH
IITMandi_YouTube/hin/hin306.wav | True: Hindi | Pred: English | Similarity: 0.5203 | MISMATCH
IITMandi_YouTube/hin/hin312.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5840 | MISMATCH
IITMandi_YouTube/hin/hin299.wav | True: Hindi | Pred: English | Similarity: 0.4865 | MISMATCH
IITMandi_YouTube/hin/hin272.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5741 | MISMATCH
IITMandi_YouTube/hin/hin266.wav | True: Hindi | Pred: English | Similarity: 0.5092 | MISMATCH
IITMandi_YouTube/hin/hin27.wav | True: Hindi | Pred: English | Similarity: 0.5980 | MISMATCH
IITMandi_YouTube/hin/hin33.wav | True: Hindi | Pred: Hindi | Similarity: 0.5502 | MATCH
IITMandi_YouTube/hin/hin32.wav | True: Hindi | Pred: English | Similarity: 0.5565 | MISMATCH
IITMandi_YouTube/hin/hin26.wav | True: Hindi | Pred: Hindi | Similarity: 0.5976 | MATCH
IITMandi_YouTube/hin/hin267.wav | True: Hindi | Pred: Punjabi | Similarity: 0.5731 | MISMATCH
IITMandi_YouTube/hin/hin273.wav | True: Hindi | Pred: Hindi | Similarity: 0.4889 | MATCH
IITMandi_YouTube/hin/hin298.wav | True: Hindi | Pred: Hindi | Similarity: 0.5981 | MATCH
IITMandi_YouTube/hin/hin313.wav | True: Hindi | Pred: English | Similarity: 0.4956 | MISMATCH
IITMandi_YouTube/hin/hin307.wav | True: Hindi | Pred: Hindi | Similarity: 0.5886 | MATCH
IITMandi_YouTube/hin/hin139.wav | True: Hindi | Pred: Hindi | Similarity: 0.5781 | MATCH
IITMandi_YouTube/hin/hin111.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5389 | MISMATCH
IITMandi_YouTube/hin/hin105.wav | True: Hindi | Pred: Manipuri | Similarity: 0.6049 | MISMATCH
IITMandi_YouTube/hin/hin113.wav | True: Hindi | Pred: English | Similarity: 0.5532 | MISMATCH
IITMandi_YouTube/hin/hin107.wav | True: Hindi | Pred: Hindi | Similarity: 0.5706 | MATCH
IITMandi_YouTube/hin/hin311.wav | True: Hindi | Pred: Hindi | Similarity: 0.5044 | MATCH
IITMandi_YouTube/hin/hin305.wav | True: Hindi | Pred: Manipuri | Similarity: 0.5254 | MISMATCH
IITMandi_YouTube/hin/hin339.wav | True: Hindi | Pred: Hindi | Similarity: 0.5890 | MATCH
